"symbol__gene_id","gene_id","module_color","module","FTA2_S7_L001","FTB2_S8_L001","FTC2_S9_L001","FTD2_S10_L001","FTE2_S11_L001","FTF2_S12_L001","GCA2_S1_L001","GCB2_S2_L001","GCC2_S3_L001","GCD2_S4_L001","GCE2_S5_L001","GCF2_S6_L001","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","description","entrezgene_id","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol","set"
"__AT4G30650","AT4G30650","turquoise","1",2.56358909979754,5.31525453735683,5.53306234516146,2.78132941915586,3.14155867013801,2.80929765959695,4.86298317974561,4.77326012765103,4.54046566909779,4.82905203815442,3.90373195300829,2.65755872340552,NA,"Chr4",14954204,NA,1,"protein_coding","Low temperature and salt responsive protein family",NA,911,222,911,199,416,2,"","List"
"__AT4G31020","AT4G31020","turquoise","1",4.27008977585131,4.39316311423441,4.74653395598881,2.56476115137027,3.86932796390693,2,3.88337188828617,3.7193651991337,2.64781752454704,3.30185506933204,4.56930580646987,3.59499702430447,NA,"Chr4",15108101,NA,2,"protein_coding","alpha/beta-Hydrolases superfamily protein",NA,2189,885,1914,139,431,6,"","List"
"__AT4G34950","AT4G34950","turquoise","1",9.26623613544996,6.97467097972201,9.03435379781636,9.09883745226826,9.855640960651,10.7793057270754,10.5115965544405,9.47550108791373,9.65972942187462,9.58678075564963,9.44527710536178,10.2851057479548,NA,"Chr4",16642142,NA,1,"protein_coding","Major facilitator superfamily protein",NA,2787,1704,2787,169,402,3,"","List"
"__AT4G35430","AT4G35430","turquoise","1",5.29893927655371,2.2914223035875,3.73409847147597,4.70268856236662,3.96157220207526,5.09145974753768,4.37391379555185,3.52407432404682,3.70804804057544,4.29510151353735,4.00575157692524,4.69719682511661,NA,"Chr4",16835989,NA,1,"protein_coding","None",NA,433,198,433,38,197,1,"","List"
"AGP18__AT4G37450","AT4G37450","turquoise","1",6.66533665940661,8.51465689585441,7.50522763171371,7.52479728292904,8.75957040843581,7.73236412482098,7.43073217958737,8.47515868426312,8.58829128005856,6.8744117999602,7.5814946066317,6.21808671999874,NA,"Chr4",17605538,NA,2,"protein_coding","arabinogalactan protein  18",NA,1513,734,1426,150,364,2,"AGP18","List"
"__AT4G38825","AT4G38825","turquoise","1",6.00496469907536,7.62500115541195,7.19121877469911,6.18975608440065,6.63706598955713,5.61886965446181,4.5313416404421,6.56807477256187,7.15277431403024,7.12721035351279,7.0237293065692,6.90065220050301,NA,"Chr4",18121526,NA,1,"protein_coding","SAUR-like auxin-responsive protein family ",NA,485,270,485,86,129,1,"","List"
"__AT5G01015","AT5G01015","turquoise","1",4.40639323491541,6.27466354365115,5.81907692141282,5.26672162341138,5.53785438459296,4.25150421382622,4.67326847516887,6.00073647177838,5.7209479994868,4.7785929322649,4.2745652891338,3.45008071856468,NA,"Chr5",5256,NA,2,"protein_coding","None",NA,652,230,544,85,114,2,"","List"
"__AT5G01870","AT5G01870","turquoise","1",4.58937640951012,5.10614256506159,5.07093633662558,3.13609720467821,4.28090168095409,3.17244286287282,2.92330472536717,4.24854772519576,2.64781752454704,3.97486477379796,5.02302050220946,3.10756886818276,NA,"Chr5",337128,NA,1,"protein_coding","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",NA,787,351,787,106,236,2,"","List"
"__AT5G01881","AT5G01881","turquoise","1",3.65568908029843,4.0474850759855,4.49912666299884,3.28535949585043,2,2,4.2882510506065,3.52407432404682,3.70804804057544,2.31526807014754,4.1010309351639,2,NA,"Chr5",339838,NA,1,"protein_coding","None",NA,429,429,429,NA,NA,1,"","List"
"__AT5G02890","AT5G02890","turquoise","1",5.52540636160923,7.47333782888184,6.24634460515725,4.70268856236662,4.90947348311746,3.70357668746633,5.8822160457321,5.9432489817671,5.7209479994868,5.92277671116084,6.21315375153802,4.24889070481123,NA,"Chr5",669990,NA,1,"protein_coding","HXXXD-type acyl-transferase family protein. Overexpression causes a glossy phenotype and defects in cuticular wax deposition. OE plants are blocked in  very long chain fatty acid elongation (C28 and higher).",NA,1698,1062,1698,233,217,2,"","List"
"LAC11__AT5G03260","AT5G03260","turquoise","1",2,4.39316311423441,4.32736319368172,2.56476115137027,3.29126817834303,3.32464719552684,2,3.41552852223501,2,3.15134848235194,2.34956895221554,2,NA,"Chr5",777021,NA,1,"protein_coding","laccase 11",NA,2404,1674,2404,86,177,6,"LAC11","List"
"__AT5G03390","AT5G03390","turquoise","1",3.28322502075617,4.45336602539599,4.49912666299884,3.13609720467821,3.77078041686956,3.32464719552684,2.3771994527339,4.68248720024385,4.04172626762468,2.31526807014754,3.90373195300829,2.36592268146661,NA,"Chr5",834859,NA,1,"protein_coding","Protein of unknown function (DUF295)",NA,1893,1122,1893,401,142,2,"","List"
"__AT5G06570","AT5G06570","turquoise","1",7.58009302231057,6.18873005143768,6.81118878709094,8.55019413576876,8.02077335062554,8.80214987053944,7.36948220621227,7.16231543472811,6.94283350219366,7.74836598044954,7.12921310931786,8.76020057545013,NA,"Chr5",2007419,NA,4,"protein_coding","alpha/beta-Hydrolases superfamily protein",NA,3761,1012,3464,75,340,2,"","List"
"MYB29__AT5G07690","AT5G07690","turquoise","1",4.58937640951012,4.51115701285999,5.07093633662558,4.85376692904766,5.31118693356907,3.91021324550651,5.03062487972716,5.5906835180665,7.06999342919576,4.49585214076155,6.16985703573948,3.45008071856468,NA,"Chr5",2446669,NA,1,"protein_coding","myb domain protein 29",NA,1916,1011,1916,421,299,3,"MYB29","List"
"__AT5G09065","AT5G09065","turquoise","1",4.47000149355876,4.56672191421659,4.55211892940317,2.30984126106683,2.97449553209416,2.58647374483333,2,3.89134469342518,3.57714438819286,2.57384531726652,3.67511088040822,2.90003920100746,NA,"Chr5",25066226,NA,1,"long_noncoding_rna",NA,NA,803,NA,803,NA,NA,1,"","List"
"FLC__AT5G10140","AT5G10140","turquoise","1",5.3673512050614,3.36004036754744,4.74653395598881,4.8051443761706,5.68040159675095,6.04864903084365,3.62841296473186,4.93928257222676,5.33181111183509,5.4929041162487,4.1010309351639,5.89315511364269,NA,"Chr5",3173382,NA,4,"protein_coding","K-box region and MADS-box transcription factor family protein ",NA,6067,551,5981,109,320,7,"FLC","List"
"DOT3__AT5G10250","AT5G10250","turquoise","1",4.85064715052187,5.60789976958527,5.03415688291066,4.85376692904766,3.66500451858964,3.17244286287282,4.09996830698787,5.46014577861187,5.29062211713948,4.22145717168061,4.42944937712037,2.65755872340552,NA,"Chr5",3216881,NA,2,"protein_coding","Phototropic-responsive NPH3 family protein",NA,2556,1846,2552,64,147,6,"DOT3","List"
"__AT5G10390","AT5G10390","turquoise","1",5.49515031416307,6.72892565486793,6.69818019887291,4.70268856236662,4.90947348311746,4.75874642840313,5.2728781595714,6.90564480151309,6.17023640395317,6.29001551820576,6.1477114567042,5.43509370276872,NA,"Chr5",3268847,NA,1,"protein_coding","Histone superfamily protein",NA,748,411,748,119,218,1,"","List"
"__AT5G12930","AT5G12930","turquoise","1",2.96781997187233,5.17926649158399,5.70670917158427,3.8620682090579,4.95506686463088,4.25150421382622,3.62841296473186,5.40443353506519,6.05197195766464,5.17951316749844,5.11720238179199,4.24889070481123,NA,"Chr5",4082890,NA,1,"protein_coding","None",NA,2487,1320,2487,154,265,6,"","List"
"__AT5G12940","AT5G12940","turquoise","1",4.69962413703302,6.38697055652151,6.48307268574457,3.95414256187631,5.59657393345206,3.17244286287282,4.5313416404421,6.37868128866017,6.54772431720118,6.2349401309481,5.87862663238139,5.47309782457558,NA,"Chr5",4087689,NA,1,"protein_coding","Leucine-rich repeat (LRR) family protein",NA,1458,1116,1458,93,249,1,"","List"
"MPL1__AT5G14180","AT5G14180","turquoise","1",9.20679967962414,7.18458596291384,8.09750014838644,9.98042447891295,9.39591552504987,9.21395180345525,8.75457887183157,8.44095357380742,7.90561092732039,8.61418570288543,8.50670027978988,9.77840645428422,NA,"Chr5",4571294,NA,5,"protein_coding","Myzus persicae-induced lipase 1",NA,3386,998,2595,172,188,8,"MPL1","List"
"IMD1__AT5G14200","AT5G14200","turquoise","1",9.22534999266201,9.36897026418804,9.68623773186373,8.85790917554728,9.48603251714946,8.74932066619942,7.81458523769043,10.1897837331763,10.326233738618,9.4382548869158,9.98751325165168,7.4787951771191,NA,"Chr5",4576123,NA,3,"protein_coding","isopropylmalate dehydrogenase 1",NA,2280,1100,2119,44,342,9,"IMD1","List"
"__AT5G15120","AT5G15120","turquoise","1",3.28322502075617,5.89515391657161,6.30926665860795,3.95414256187631,3.77078041686956,3.81059136609022,4.5313416404421,4.97796575052791,3.70804804057544,3.78342659382215,3.67511088040822,4.33396117499308,NA,"Chr5",4898641,NA,1,"protein_coding","Protein of unknown function (DUF1637)",NA,2094,882,2094,173,383,5,"","List"
"HB-3__AT5G15150","AT5G15150","turquoise","1",4.33985062292971,6.15287030771143,5.63483226567764,4.85376692904766,5.34583106438453,4.00339807580492,4.60404963205988,5.40443353506519,4.85494477637399,4.72630482596946,4.69679451613334,3.10756886818276,NA,"Chr5",4913699,NA,1,"protein_coding","homeobox 3",NA,2278,945,2278,367,252,3,"HB-3","List"
"__AT5G15500","AT5G15500","turquoise","1",3.85944399294282,2.74117675152558,2.50897537648553,4.34275729809957,4.13005410585845,4.9108165423767,4.45477398239619,3.29814660836026,4.39258434333166,2.98329193367204,4.8139262842062,3.72667626196656,NA,"Chr5",5031648,NA,2,"protein_coding","Ankyrin repeat family protein",NA,1893,1215,1893,396,143,2,"","List"
"__AT5G16980","AT5G16980","turquoise","1",7.8785025285595,4.86149777136511,7.19121877469911,7.50970415024619,6.69195648530315,6.91126884952644,7.58238889941821,6.54249381050559,7.27396140737606,7.92693621719376,8.03796308599872,7.76581395329821,NA,"Chr5",5578846,NA,3,"protein_coding","Zinc-binding dehydrogenase family protein",NA,2466,786,2329,576,339,5,"","List"
"__AT5G18840","AT5G18840","turquoise","1",4.64555312962501,2.74117675152558,3.53788062086929,3.65816199162202,4.13005410585845,5.58911461878986,4.09996830698787,3.52407432404682,4.46841897190053,4.22145717168061,5.11720238179199,5.58144903728886,NA,"Chr5",6282881,NA,1,"protein_coding","Major facilitator superfamily protein",NA,3887,1449,3887,73,368,16,"","List"
"BGAL7__AT5G20710","AT5G20710","turquoise","1",4.94320496720608,3.6953089545868,3.98596457225831,6.90631954442941,6.7317958629612,8.18934217646594,4.73931776925993,5.71038377726016,6.36138016406912,5.75021889565805,4.92225816569364,7.70323596335302,NA,"Chr5",7010451,NA,2,"protein_coding","beta-galactosidase 7",NA,3799,2174,3319,96,255,10,"BGAL7","List"
"__AT5G22140","AT5G22140","turquoise","1",3.54189428613891,4.98899966733847,5.42356485709793,2.78132941915586,3.42689241641468,2,2.67593902155288,3.52407432404682,2.64781752454704,4.36516845360641,3.54560226389378,2.65755872340552,NA,"Chr5",7340055,NA,2,"protein_coding","FAD/NAD(P)-binding oxidoreductase family protein",NA,1905,1017,1788,299,196,4,"","List"
"IMS2__AT5G23020","AT5G23020","turquoise","1",4.33985062292971,4.67181635055114,7.05097949026614,4.27296103902821,5.47664309891123,4.6476614973498,3.13440010428144,6.91564290919963,6.12408734779752,2,4.75654880833287,3.95867775465171,NA,"Chr5",7718118,NA,1,"protein_coding","2-isopropylmalate synthase 2",NA,3749,1512,3749,85,232,10,"IMS2","List"
"__AT5G23370","AT5G23370","turquoise","1",4.64555312962501,5.02911348971978,4.70033079031328,4.12234082545011,3.29126817834303,3.58798340755163,5.18079872656628,6.09173400433746,5.41082073159645,5.0578461686854,5.36766679236413,3.59499702430447,NA,"Chr5",7863216,NA,1,"protein_coding","GRAM domain-containing protein / ABA-responsive protein-related",NA,1076,660,1076,90,326,1,"","List"
"__AT5G23700","AT5G23700","turquoise","1",3.85944399294282,3.96716897851746,4.65259884577942,5.87337661139893,5.56751288357537,5.98152178225883,4.80247511810347,3.80791607750989,4.6090849138859,5.55418169573164,4.00575157692524,6.96873977742074,NA,"Chr5",7992776,NA,3,"protein_coding","coiled-coil protein",NA,4734,1704,4015,71,374,16,"","List"
"__AT5G23820","AT5G23820","turquoise","1",5.11221018690101,7.4063853986724,7.31136085625774,5.6980589898871,6.19921467913033,4.75874642840313,6.2425330844462,7.16231543472811,7.11787675029453,6.62594574605917,6.44874704472127,5.39606131107138,NA,"Chr5",8031165,NA,1,"protein_coding","MD-2-related lipid recognition domain-containing protein",NA,1985,495,1985,221,340,4,"","List"
"ENODL13__AT5G25090","AT5G25090","turquoise","1",2,4.67181635055114,3.73409847147597,2,4.41745909172231,2.32283503130743,3.48176852247284,3.89134469342518,3.27321178663578,3.15134848235194,4.56930580646987,2,NA,"Chr5",8647018,NA,1,"protein_coding","early nodulin-like protein 13",NA,800,561,800,62,99,2,"ENODL13","List"
"FLOT1__AT5G25250","AT5G25250","turquoise","1",3.1341247006481,3.36004036754744,5.42356485709793,3.95414256187631,4.20744856567678,4.39598484463658,2.67593902155288,4.48177158101729,5.01523927388083,3.30185506933204,3.54560226389378,3.72667626196656,NA,"Chr5",8749680,NA,1,"protein_coding","SPFH/Band 7/PHB domain-containing membrane-associated protein family",NA,1957,1413,1957,94,206,2,"FLOT1","List"
"__AT5G27893","AT5G27893","turquoise","1",3.1341247006481,5.02911348971978,4.49912666299884,3.13609720467821,3.66500451858964,2.58647374483333,3.48176852247284,2.5027314309735,3.09328457657443,2.79304560190314,3.06813386049407,2,NA,"Chr5",9909130,NA,1,"protein_coding","transmembrane protein",NA,1300,630,1300,NA,670,1,"","List"
"__AT5G27920","AT5G27920","turquoise","1",7.10667914785938,8.71853073534659,9.68475534991357,8.03747561273535,7.78234102790752,7.6839208562672,6.28737812882903,8.31063091980725,7.39549896111631,6.70912579711014,6.78635837806845,7.86919052963246,NA,"Chr5",9941734,NA,1,"protein_coding","F-box family protein",NA,3209,1929,3209,435,329,7,"","List"
"__AT5G33300","AT5G33300","turquoise","1",4.11955207379279,5.68525061231936,5.36553322814598,3.13609720467821,4.28090168095409,2.58647374483333,4.19717904383482,4.68248720024385,3.57714438819286,4.82905203815442,4.1010309351639,3.28896552670609,NA,"Chr5",12562426,NA,1,"protein_coding","chromosome-associated kinesin-related",NA,3355,1320,3355,105,223,12,"","List"
"__AT5G35480","AT5G35480","turquoise","1",5.43266541018779,5.4689847139895,5.42356485709793,4.04069150523463,4.54220107208499,3.46231534866231,4.5313416404421,4.18383445073042,6.05197195766464,5.14008666177788,5.58101311573277,3.59499702430447,NA,"Chr5",13687847,NA,2,"protein_coding","None",NA,1750,117,1152,39,376,2,"","List"
"__AT5G35525","AT5G35525","turquoise","1",2.30914208896315,2.74117675152558,4.74653395598881,2.78132941915586,2.56800971751877,2,3.13440010428144,3.62502169321257,4.13775831262173,3.30185506933204,2.34956895221554,2.65755872340552,NA,"Chr5",13707035,NA,1,"protein_coding","PLAC8 family protein",NA,1006,459,1006,49,222,4,"","List"
"__AT5G36800","AT5G36800","turquoise","1",3.1341247006481,4.90526245274203,4.79130324000537,3.28535949585043,4.13005410585845,3.00226627293868,3.31851396598422,3.89134469342518,2.64781752454704,4.06183036345336,3.54560226389378,2.36592268146661,NA,"Chr5",14484534,NA,2,"protein_coding","transmembrane protein",NA,1011,604,928,82,242,1,"","List"
"__AT5G39580","AT5G39580","turquoise","1",4.58937640951012,8.34626190654718,9.32439883513535,5.7503607928282,6.80831871882133,6.11279128586684,3.76151728452404,7.36563070858295,8.38805593422273,5.0578461686854,4.00575157692524,6.07714094330531,NA,"Chr5",15847065,NA,2,"protein_coding","Peroxidase superfamily protein",NA,2077,836,2054,98,334,3,"","List"
"DUR__AT5G44480","AT5G44480","turquoise","1",3.85944399294282,4.0474850759855,5.20933854957614,3.8620682090579,4.20744856567678,2.58647374483333,3.48176852247284,3.89134469342518,2,3.43813302302611,3.67511088040822,2.36592268146661,NA,"Chr5",17920456,NA,4,"protein_coding","NAD(P)-binding Rossmann-fold superfamily protein",NA,3347,1257,2738,416,159,10,"DUR","List"
"__AT5G44575","AT5G44575","turquoise","1",2.30914208896315,2.9224908682581,4.26524261032051,2.78132941915586,2.31178034857012,2,2.3771994527339,3.41552852223501,5.20453902235502,2.79304560190314,2.34956895221554,3.10756886818276,NA,"Chr5",17973775,NA,1,"protein_coding","None",NA,1346,219,1346,100,338,2,"","List"
"__AT5G45280","AT5G45280","turquoise","1",4.53092329998603,5.97946303866039,5.53306234516146,4.59239660486492,5.37966274073747,4.46313821391404,5.08243926348404,7.05785115877789,7.2844898765325,6.32559800481485,6.43051881313966,5.61583023016923,NA,"Chr5",18345534,NA,2,"protein_coding","Pectinacetylesterase family protein",NA,4162,1144,4132,144,235,13,"","List"
"__AT5G45670","AT5G45670","turquoise","1",6.65168561066805,9.17478024942952,8.0196777905041,7.10015396375663,7.71104881347686,6.09172581465454,7.66117419793873,8.14203008863937,7.3053190778206,8.15667842551401,7.6927417555587,6.70693849246216,NA,"Chr5",18528267,NA,1,"protein_coding","GDSL-like Lipase/Acylhydrolase superfamily protein",NA,2235,1089,2235,333,337,5,"","List"
"__AT5G48490","AT5G48490","turquoise","1",9.5295748615271,11.1661481265142,9.57381037699562,10.2066878167378,9.97110138660069,8.53586156585117,9.00333837178818,10.2911859480363,9.43953537352403,9.45240711103826,9.06584410203726,8.16456230570226,NA,"Chr5",19647784,NA,1,"protein_coding","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",NA,579,306,579,125,148,1,"","List"
"__AT5G48540","AT5G48540","turquoise","1",6.33039040789945,6.94352515197623,6.88533735330541,5.94244677314808,5.37966274073747,4.81123778455772,6.12391432356005,7.23598116826932,7.26335553859014,6.27188966910248,6.03157806308697,4.63150015568607,NA,"Chr5",19668964,NA,1,"protein_coding","receptor-like protein kinase-related family protein",NA,957,792,957,33,132,1,"","List"
"__AT5G49800","AT5G49800","turquoise","1",3.76116064390409,5.91669757625148,5.61005487215732,4.40933212884069,4.90947348311746,5.04837489878882,5.31680386692672,4.7285874639305,4.39258434333166,2.57384531726652,4.86910881543439,4.41429344752499,NA,"Chr5",20234509,NA,2,"protein_coding","Polyketide cyclase/dehydrase and lipid transport superfamily protein",NA,1821,672,1712,127,324,4,"","List"
"__AT5G50760","AT5G50760","turquoise","1",5.03018093822585,6.20633111933929,7.14021312187173,5.6711794303609,4.90947348311746,5.21349342126878,5.13245707155605,6.54249381050559,4.91037888525418,5.01489834176674,4.35408483118573,5.43509370276872,NA,"Chr5",20644525,NA,1,"protein_coding","SAUR-like auxin-responsive protein family ",NA,1174,552,1174,255,367,1,"","List"
"__AT5G52050","AT5G52050","turquoise","1",4.64555312962501,6.5474882724573,6.62586624895056,5.37062196651257,6.30863775556471,5.91111809623212,4.97688003496949,6.60561533997245,5.55693547742712,4.06183036345336,5.07087985212329,5.61583023016923,NA,"Chr5",21138703,NA,1,"protein_coding","MATE efflux family protein",NA,2174,1518,2174,230,426,1,"","List"
"LTI65__AT5G52300","AT5G52300","turquoise","1",3.65568908029843,2.53375515896264,3.31071069757598,4.12234082545011,5.04214612393342,4.52730431743949,5.40083584620317,4.04498927721804,4.04172626762468,4.22145717168061,4.69679451613334,5.03872396709063,NA,"Chr5",21237021,NA,2,"protein_coding","CAP160 protein",NA,2511,1858,2492,166,126,5,"LTI65","List"
